tahun,jenis_prep,daerah_prep,garis-kemiskinan-perkapita,pengeluaran-perkapita,upah-minimum-provinsi,upah-pekerja-perjam,gaji,target
2015,2,2,269516.0,673488.0,1652000.0,13661,2185760,3
2016,2,2,277288.0,806568.0,1850000.0,23444,3751040,3
2016,2,2,282161.0,806568.0,1850000.0,23444,3751040,3
2017,2,1,297829.0,1135651.0,2002625.0,16604,2656640,3
2017,2,1,308624.0,1135651.0,2002625.0,16604,2656640,3
2018,2,1,311241.0,1255958.0,2177052.0,15944,2551040,3
2018,2,1,324276.0,1255958.0,2177052.0,15944,2551040,3
2017,2,0,279739.0,720666.0,2002625.0,16604,2656640,3
2017,2,0,295496.0,720666.0,2002625.0,16604,2656640,3
2018,2,0,298702.0,792011.0,2177052.0,15944,2551040,3
2018,2,0,311592.0,792011.0,2177052.0,15944,2551040,3
2017,2,2,285609.0,853719.0,2002625.0,16604,2656640,3
2017,2,2,300258.0,853719.0,2002625.0,16604,2656640,3
2018,2,2,303618.0,969750.0,2177052.0,15944,2551040,3
2018,2,2,316729.0,969750.0,2177052.0,15944,2551040,3
2019,2,1,336877.0,1305905.0,2351870.0,15849,2535840,3
2019,2,1,356235.0,1305905.0,2351870.0,15849,2535840,3
2020,2,1,366063.0,1316401.0,2552015.0,20449,3271840,3
2020,2,1,383839.0,1316401.0,2552015.0,20449,3271840,3
2019,2,0,321197.0,838113.0,2351870.0,15849,2535840,3
2019,2,0,340065.0,838113.0,2351870.0,15849,2535840,3
2020,2,0,350019.0,857620.0,2552015.0,20449,3271840,3
2020,2,0,360123.0,857620.0,2552015.0,20449,3271840,3
2019,2,2,327402.0,1021289.0,2351870.0,15849,2535840,3
2019,2,2,346466.0,1021289.0,2351870.0,15849,2535840,3
2020,2,2,356444.0,1037799.0,2552015.0,20449,3271840,3
2020,2,2,368529.0,1037799.0,2552015.0,20449,3271840,3
2021,2,1,394183.0,1383129.0,2552014.0,19302,3088320,3
2021,2,1,410332.0,1383129.0,2552014.0,19302,3088320,3
2022,2,1,420442.0,1405682.0,2710596.0,17542,2806720,3
2022,2,1,451180.0,1405682.0,2710596.0,17542,2806720,3
2021,2,0,369824.0,895888.0,2552014.0,19302,3088320,3
2021,2,0,385845.0,895888.0,2552014.0,19302,3088320,3
2022,2,0,394734.0,944260.0,2710596.0,17542,2806720,3
2022,2,0,421684.0,944260.0,2710596.0,17542,2806720,3
2021,2,2,378589.0,1070493.0,2552014.0,19302,3088320,3
2021,2,2,394744.0,1070493.0,2552014.0,19302,3088320,3
2022,2,2,404137.0,1111595.0,2710596.0,17542,2806720,3
2022,2,2,432464.0,1111595.0,2710596.0,17542,2806720,3
2015,0,1,191995.0,400853.0,1600000.0,10030,1604800,3
2015,0,1,201515.0,400853.0,1600000.0,10030,1604800,3
2016,0,1,209232.0,458798.0,1875000.0,13088,2094080,3
2016,0,1,211756.0,458798.0,1875000.0,13088,2094080,3
2015,0,0,207980.0,287010.0,1600000.0,10030,1604800,3
2015,0,0,216687.0,287010.0,1600000.0,10030,1604800,3
2016,0,0,224958.0,337137.0,1875000.0,13088,2094080,3
2016,0,0,226546.0,337137.0,1875000.0,13088,2094080,3
2015,0,2,202433.0,326512.0,1600000.0,10030,1604800,3
2015,0,2,211422.0,326512.0,1600000.0,10030,1604800,3
2016,0,2,219469.0,380934.0,1875000.0,13088,2094080,3
2016,0,2,221772.0,380934.0,1875000.0,13088,2094080,3
2017,0,1,221124.0,525875.0,2030000.0,12784,2045440,3
2017,0,1,233999.0,525875.0,2030000.0,12784,2045440,3
2018,0,1,237890.0,501436.0,2206813.0,11891,1902560,2
2018,0,1,246148.0,501436.0,2206813.0,11891,1902560,2
2017,0,0,233542.0,394003.0,2030000.0,12784,2045440,3
2017,0,0,242180.0,394003.0,2030000.0,12784,2045440,3
2018,0,0,249937.0,374990.0,2206813.0,11891,1902560,2
2018,0,0,255886.0,374990.0,2206813.0,11891,1902560,2
2017,0,2,229465.0,441998.0,2030000.0,12784,2045440,3
2017,0,2,239329.0,441998.0,2030000.0,12784,2045440,3
2018,0,2,245508.0,423925.0,2206813.0,11891,1902560,2
2018,0,2,252117.0,423925.0,2206813.0,11891,1902560,2
2019,0,1,255870.0,519468.0,2384020.0,13492,2158720,2
2019,0,1,261635.0,519468.0,2384020.0,13492,2158720,2
2020,0,1,279230.0,532422.0,2788826.0,15128,2420480,2
2020,0,1,281726.0,532422.0,2788826.0,15128,2420480,2
2019,0,0,259698.0,404408.0,2384020.0,13492,2158720,2
2019,0,0,279108.0,404408.0,2384020.0,13492,2158720,2
2020,0,0,292558.0,434893.0,2788826.0,15128,2420480,2
2020,0,0,298431.0,434893.0,2788826.0,15128,2420480,2
2019,0,2,258158.0,452958.0,2384020.0,13492,2158720,2
2019,0,2,272431.0,452958.0,2384020.0,13492,2158720,2
2020,0,2,287272.0,476069.0,2788826.0,15128,2420480,2
2020,0,2,291402.0,476069.0,2788826.0,15128,2420480,2
2021,0,1,292463.0,593594.0,4416186.0,14613,2338080,2
2021,0,1,298372.0,593594.0,4416186.0,14613,2338080,2
2022,0,1,307264.0,576110.0,2800580.0,14289,2286240,2
2022,0,1,321061.0,576110.0,2800580.0,14289,2286240,2
2021,0,0,310257.0,480020.0,4416186.0,14613,2338080,2
2021,0,0,315316.0,480020.0,4416186.0,14613,2338080,2
2022,0,0,324541.0,501696.0,2800580.0,14289,2286240,2
2022,0,0,342791.0,501696.0,2800580.0,14289,2286240,2
2021,0,2,303108.0,529729.0,4416186.0,14613,2338080,2
2021,0,2,308586.0,529729.0,4416186.0,14613,2338080,2
2022,0,2,317319.0,534461.0,2800580.0,14289,2286240,2
2022,0,2,333794.0,534461.0,2800580.0,14289,2286240,2
2015,1,1,71293.0,541711.0,1600000.0,10030,1604800,3
2015,1,1,73066.0,541711.0,1600000.0,10030,1604800,3
2016,1,1,75076.0,567969.0,1875000.0,13088,2094080,3
2016,1,1,75400.0,567969.0,1875000.0,13088,2094080,3
2015,1,0,55866.0,234180.0,1600000.0,10030,1604800,3
2015,1,0,58476.0,234180.0,1600000.0,10030,1604800,3
2016,1,0,59232.0,295510.0,1875000.0,13088,2094080,3
2016,1,0,59453.0,295510.0,1875000.0,13088,2094080,3
2015,1,2,61220.0,340889.0,1600000.0,10030,1604800,3
2015,1,2,63539.0,340889.0,1600000.0,10030,1604800,3
2016,1,2,64764.0,393591.0,1875000.0,13088,2094080,3
2016,1,2,65196.0,393591.0,1875000.0,13088,2094080,3
2017,1,1,77368.0,680550.0,2030000.0,12784,2045440,3
2017,1,1,78933.0,680550.0,2030000.0,12784,2045440,3
2018,1,1,80305.0,653909.0,2206813.0,11891,1902560,2
2018,1,1,81220.0,653909.0,2206813.0,11891,1902560,2
2017,1,0,61514.0,328112.0,2030000.0,12784,2045440,3
2017,1,0,62173.0,328112.0,2030000.0,12784,2045440,3
2018,1,0,64790.0,363356.0,2206813.0,11891,1902560,2
2018,1,0,67246.0,363356.0,2206813.0,11891,1902560,2
2017,1,2,67265.0,456383.0,2030000.0,12784,2045440,3
2017,1,2,68377.0,456383.0,2030000.0,12784,2045440,3
2018,1,2,70788.0,475801.0,2206813.0,11891,1902560,2
2018,1,2,73011.0,475801.0,2206813.0,11891,1902560,2
2019,1,1,83130.0,754067.0,2384020.0,13492,2158720,2
2019,1,1,91439.0,754067.0,2384020.0,13492,2158720,2
2020,1,1,91971.0,811910.0,2788826.0,15128,2420480,2
2020,1,1,94014.0,811910.0,2788826.0,15128,2420480,2
2019,1,0,68899.0,400875.0,2384020.0,13492,2158720,2
2019,1,0,72832.0,400875.0,2384020.0,13492,2158720,2
2020,1,0,74253.0,431686.0,2788826.0,15128,2420480,2
2020,1,0,75481.0,431686.0,2788826.0,15128,2420480,2
2019,1,2,74912.0,549905.0,2384020.0,13492,2158720,2
2019,1,2,80678.0,549905.0,2384020.0,13492,2158720,2
2020,1,2,81718.0,592212.0,2788826.0,15128,2420480,2
2020,1,2,83441.0,592212.0,2788826.0,15128,2420480,2
2021,1,1,97496.0,798884.0,4416186.0,14613,2338080,2
2021,1,1,102847.0,798884.0,4416186.0,14613,2338080,2
2022,1,1,106015.0,862767.0,2800580.0,14289,2286240,2
2022,1,1,115590.0,862767.0,2800580.0,14289,2286240,2
2021,1,0,78352.0,473763.0,4416186.0,14613,2338080,2
2021,1,0,83491.0,473763.0,4416186.0,14613,2338080,2
2022,1,0,85647.0,408531.0,2800580.0,14289,2286240,2
2022,1,0,89278.0,408531.0,2800580.0,14289,2286240,2
2021,1,2,86719.0,616060.0,4416186.0,14613,2338080,2
2021,1,2,91919.0,616060.0,4416186.0,14613,2338080,2
2022,1,2,94588.0,608535.0,2800580.0,14289,2286240,2
2022,1,2,101167.0,608535.0,2800580.0,14289,2286240,2
2015,2,1,263288.0,942564.0,1600000.0,10030,1604800,3
2015,2,1,274581.0,942564.0,1600000.0,10030,1604800,3
2016,2,1,284308.0,1026768.0,1875000.0,13088,2094080,3
2016,2,1,287156.0,1026768.0,1875000.0,13088,2094080,3
2015,2,0,263846.0,521190.0,1600000.0,10030,1604800,3
2015,2,0,275163.0,521190.0,1600000.0,10030,1604800,3
2016,2,0,284190.0,632647.0,1875000.0,13088,2094080,3
2016,2,0,285999.0,632647.0,1875000.0,13088,2094080,3
2015,2,2,263653.0,667401.0,1600000.0,10030,1604800,3
2015,2,2,274961.0,667401.0,1600000.0,10030,1604800,3
2016,2,2,284233.0,774525.0,1875000.0,13088,2094080,3
2016,2,2,286968.0,774525.0,1875000.0,13088,2094080,3
2017,2,1,298492.0,1206425.0,2030000.0,12784,2045440,3
2017,2,1,312931.0,1206425.0,2030000.0,12784,2045440,3
2018,2,1,318195.0,1155347.0,2206813.0,11891,1902560,2
2018,2,1,327369.0,1155347.0,2206813.0,11891,1902560,2
2017,2,0,295057.0,722116.0,2030000.0,12784,2045440,3
2017,2,0,304353.0,722116.0,2030000.0,12784,2045440,3
2018,2,0,314727.0,738346.0,2206813.0,11891,1902560,2
2018,2,0,323133.0,738346.0,2206813.0,11891,1902560,2
2017,2,2,296730.0,898382.0,2030000.0,12784,2045440,3
2017,2,2,307706.0,898382.0,2030000.0,12784,2045440,3
2018,2,2,316296.0,899727.0,2206813.0,11891,1902560,2
2018,2,2,325129.0,899727.0,2206813.0,11891,1902560,2
2019,2,1,339000.0,1273536.0,2384020.0,13492,2158720,2
2019,2,1,353074.0,1273536.0,2384020.0,13492,2158720,2
2020,2,1,371201.0,1344333.0,2788826.0,15128,2420480,2
2020,2,1,375740.0,1344333.0,2788826.0,15128,2420480,2
2019,2,0,328597.0,805283.0,2384020.0,13492,2158720,2
2019,2,0,351940.0,805283.0,2384020.0,13492,2158720,2
2020,2,0,366811.0,866580.0,2788826.0,15128,2420480,2
2020,2,0,373911.0,866580.0,2788826.0,15128,2420480,2
2019,2,2,333070.0,1002864.0,2384020.0,13492,2158720,2
2019,2,2,353109.0,1002864.0,2384020.0,13492,2158720,2
2020,2,2,368990.0,1068281.0,2788826.0,15128,2420480,2
2020,2,2,374843.0,1068281.0,2788826.0,15128,2420480,2
2021,2,1,389959.0,1392478.0,4416186.0,14613,2338080,2
2021,2,1,401219.0,1392478.0,4416186.0,14613,2338080,2
2022,2,1,413279.0,1438877.0,2800580.0,14289,2286240,2
2022,2,1,436651.0,1438877.0,2800580.0,14289,2286240,2
2021,2,0,388609.0,953784.0,4416186.0,14613,2338080,2
2021,2,0,398806.0,953784.0,4416186.0,14613,2338080,2
2022,2,0,410188.0,910227.0,2800580.0,14289,2286240,2
2022,2,0,432069.0,910227.0,2800580.0,14289,2286240,2
2021,2,2,389827.0,1145790.0,4416186.0,14613,2338080,2
2021,2,2,400505.0,1145790.0,4416186.0,14613,2338080,2
2022,2,2,411907.0,1142996.0,2800580.0,14289,2286240,2
2022,2,2,434961.0,1142996.0,2800580.0,14289,2286240,2
2015,0,1,204476.0,367632.0,1655500.0,14171,2267360,3
2015,0,1,212226.0,367632.0,1655500.0,14171,2267360,3
2016,0,1,215503.0,413761.0,1864000.0,11730,1876800,3
2016,0,1,220419.0,413761.0,1864000.0,11730,1876800,3
2015,0,0,209873.0,321635.0,1655500.0,14171,2267360,3
2015,0,0,221332.0,321635.0,1655500.0,14171,2267360,3
2016,0,0,230339.0,343144.0,1864000.0,11730,1876800,3
2016,0,0,233676.0,343144.0,1864000.0,11730,1876800,3
2015,0,2,208787.0,330890.0,1655500.0,14171,2267360,3
2015,0,2,219500.0,330890.0,1655500.0,14171,2267360,3
2016,0,2,227208.0,357586.0,1864000.0,11730,1876800,3
2016,0,2,230960.0,357586.0,1864000.0,11730,1876800,3
2017,0,1,233411.0,442691.0,2017780.0,12741,2038560,3
2017,0,1,255318.0,442691.0,2017780.0,12741,2038560,3
2018,0,1,255642.0,505349.0,2193530.0,12144,1943040,2
2018,0,1,259387.0,505349.0,2193530.0,12144,1943040,2
2017,0,0,240903.0,381140.0,2017780.0,12741,2038560,3
2017,0,0,247744.0,381140.0,2017780.0,12741,2038560,3
2018,0,0,248042.0,411814.0,2193530.0,12144,1943040,2
2018,0,0,249420.0,411814.0,2193530.0,12144,1943040,2
2017,0,2,239358.0,393942.0,2017780.0,12741,2038560,3
2017,0,2,249544.0,393942.0,2017780.0,12741,2038560,3
2018,0,2,249788.0,433929.0,2193530.0,12144,1943040,2
2018,0,2,251463.0,433929.0,2193530.0,12144,1943040,2
2019,0,1,261198.0,523244.0,2381000.0,13126,2100160,2
2019,0,1,266109.0,523244.0,2381000.0,13126,2100160,2
2020,0,1,277068.0,526949.0,2678863.0,18136,2901760,3
2020,0,1,278234.0,526949.0,2678863.0,18136,2901760,3
2019,0,0,252528.0,421338.0,2381000.0,13126,2100160,2
2019,0,0,262158.0,421338.0,2381000.0,13126,2100160,2
2020,0,0,268940.0,435461.0,2678863.0,18136,2901760,3
2020,0,0,270167.0,435461.0,2678863.0,18136,2901760,3
2019,0,2,254518.0,445426.0,2381000.0,13126,2100160,2
2019,0,2,262966.0,445426.0,2381000.0,13126,2100160,2
2020,0,2,270655.0,457059.0,2678863.0,18136,2901760,3
2020,0,2,271458.0,457059.0,2678863.0,18136,2901760,3
2021,0,1,286970.0,500120.0,2678863.0,18072,2891520,3
2021,0,1,299813.0,500120.0,2678863.0,18072,2891520,3
2022,0,1,317189.0,567136.0,2678863.0,14774,2363840,2
2022,0,1,334024.0,567136.0,2678863.0,14774,2363840,2
2021,0,0,278145.0,440991.0,2678863.0,18072,2891520,3
2021,0,0,297024.0,440991.0,2678863.0,18072,2891520,3
2022,0,0,313544.0,472671.0,2678863.0,14774,2363840,2
2022,0,0,327816.0,472671.0,2678863.0,14774,2363840,2
2021,0,2,279747.0,453030.0,2678863.0,18072,2891520,3
2021,0,2,297545.0,453030.0,2678863.0,18072,2891520,3
2022,0,2,314221.0,491876.0,2678863.0,14774,2363840,2
2022,0,2,329203.0,491876.0,2678863.0,14774,2363840,2
2015,1,1,52529.0,369746.0,1655500.0,14171,2267360,3
2015,1,1,56854.0,369746.0,1655500.0,14171,2267360,3
2016,1,1,57721.0,434140.0,1864000.0,11730,1876800,3
2016,1,1,59698.0,434140.0,1864000.0,11730,1876800,3
2015,1,0,53237.0,263154.0,1655500.0,14171,2267360,3
2015,1,0,58262.0,263154.0,1655500.0,14171,2267360,3
2016,1,0,60001.0,301160.0,1864000.0,11730,1876800,3
2016,1,0,62063.0,301160.0,1864000.0,11730,1876800,3
2015,1,2,53095.0,284601.0,1655500.0,14171,2267360,3
2015,1,2,57979.0,284601.0,1655500.0,14171,2267360,3
2016,1,2,59632.0,328356.0,1864000.0,11730,1876800,3
2016,1,2,61558.0,328356.0,1864000.0,11730,1876800,3
2017,1,1,61766.0,492846.0,2017780.0,12741,2038560,3
2017,1,1,63058.0,492846.0,2017780.0,12741,2038560,3
2018,1,1,65681.0,560624.0,2193530.0,12144,1943040,2
2018,1,1,67038.0,560624.0,2193530.0,12144,1943040,2
2017,1,0,63946.0,285572.0,2017780.0,12741,2038560,3
2017,1,0,67392.0,285572.0,2017780.0,12741,2038560,3
2018,1,0,70469.0,331560.0,2193530.0,12144,1943040,2
2018,1,0,74140.0,331560.0,2193530.0,12144,1943040,2
2017,1,2,63493.0,328683.0,2017780.0,12741,2038560,3
2017,1,2,66374.0,328683.0,2017780.0,12741,2038560,3
2018,1,2,69333.0,385717.0,2193530.0,12144,1943040,2
2018,1,2,72578.0,385717.0,2193530.0,12144,1943040,2
2019,1,1,67608.0,601146.0,2381000.0,13126,2100160,2
2019,1,1,74540.0,601146.0,2381000.0,13126,2100160,2
2020,1,1,77925.0,658711.0,2678863.0,18136,2901760,3
2020,1,1,78733.0,658711.0,2678863.0,18136,2901760,3
2019,1,0,75486.0,331956.0,2381000.0,13126,2100160,2
2019,1,0,77679.0,331956.0,2381000.0,13126,2100160,2
2020,1,0,80755.0,368095.0,2678863.0,18136,2901760,3
2020,1,0,82102.0,368095.0,2678863.0,18136,2901760,3
2019,1,2,73626.0,395586.0,2381000.0,13126,2100160,2
2019,1,2,76976.0,395586.0,2381000.0,13126,2100160,2
2020,1,2,80088.0,436701.0,2678863.0,18136,2901760,3
2020,1,2,81416.0,436701.0,2678863.0,18136,2901760,3
2021,1,1,81929.0,637081.0,2678863.0,18072,2891520,3
2021,1,1,82480.0,637081.0,2678863.0,18072,2891520,3
2022,1,1,87516.0,733418.0,2678863.0,14774,2363840,2
2022,1,1,94951.0,733418.0,2678863.0,14774,2363840,2
2021,1,0,85163.0,388794.0,2678863.0,18072,2891520,3
2021,1,0,87574.0,388794.0,2678863.0,18072,2891520,3
2022,1,0,91833.0,395286.0,2678863.0,14774,2363840,2
2022,1,0,98484.0,395286.0,2678863.0,14774,2363840,2
2021,1,2,84504.0,439349.0,2678863.0,18072,2891520,3
2021,1,2,86540.0,439349.0,2678863.0,18072,2891520,3
2022,1,2,90966.0,464029.0,2678863.0,14774,2363840,2
2022,1,2,97774.0,464029.0,2678863.0,14774,2363840,2
2015,2,1,257004.0,737378.0,1655500.0,14171,2267360,3
2015,2,1,269080.0,737378.0,1655500.0,14171,2267360,3
2016,2,1,273224.0,847901.0,1864000.0,11730,1876800,3
2016,2,1,280117.0,847901.0,1864000.0,11730,1876800,3
2015,2,0,263110.0,584789.0,1655500.0,14171,2267360,3
2015,2,0,279594.0,584789.0,1655500.0,14171,2267360,3
2016,2,0,290340.0,644304.0,1864000.0,11730,1876800,3
2016,2,0,295739.0,644304.0,1864000.0,11730,1876800,3
2015,2,2,261882.0,615491.0,1655500.0,14171,2267360,3
2015,2,2,277479.0,615491.0,1655500.0,14171,2267360,3
2016,2,2,286840.0,685941.0,1864000.0,11730,1876800,3
2016,2,2,292518.0,685941.0,1864000.0,11730,1876800,3
2017,2,1,295178.0,935537.0,2017780.0,12741,2038560,3
2017,2,1,318376.0,935537.0,2017780.0,12741,2038560,3
2018,2,1,321324.0,1065973.0,2193530.0,12144,1943040,2
2018,2,1,326426.0,1065973.0,2193530.0,12144,1943040,2
2017,2,0,304849.0,666712.0,2017780.0,12741,2038560,3
2017,2,0,315137.0,666712.0,2017780.0,12741,2038560,3
2018,2,0,318512.0,743375.0,2193530.0,12144,1943040,2
2018,2,0,323561.0,743375.0,2193530.0,12144,1943040,2
2017,2,2,302851.0,722625.0,2017780.0,12741,2038560,3
2017,2,2,315918.0,722625.0,2017780.0,12741,2038560,3
2018,2,2,319121.0,819646.0,2193530.0,12144,1943040,2
2018,2,2,324042.0,819646.0,2193530.0,12144,1943040,2
2019,2,1,328806.0,1124390.0,2381000.0,13126,2100160,2
2019,2,1,340649.0,1124390.0,2381000.0,13126,2100160,2
2020,2,1,354993.0,1185660.0,2678863.0,18136,2901760,3
2020,2,1,356967.0,1185660.0,2678863.0,18136,2901760,3
2019,2,0,328014.0,753295.0,2381000.0,13126,2100160,2
2019,2,0,339838.0,753295.0,2381000.0,13126,2100160,2
2020,2,0,349695.0,803556.0,2678863.0,18136,2901760,3
2020,2,0,352269.0,803556.0,2678863.0,18136,2901760,3
2019,2,2,328144.0,841013.0,2381000.0,13126,2100160,2
2019,2,2,339942.0,841013.0,2381000.0,13126,2100160,2
2020,2,2,350743.0,893760.0,2678863.0,18136,2901760,3
2020,2,2,352874.0,893760.0,2678863.0,18136,2901760,3
2021,2,1,368899.0,1137201.0,2678863.0,18072,2891520,3
2021,2,1,382292.0,1137201.0,2678863.0,18072,2891520,3
2022,2,1,404705.0,1300554.0,2678863.0,14774,2363840,2
2022,2,1,428974.0,1300554.0,2678863.0,14774,2363840,2
2021,2,0,363308.0,829785.0,2678863.0,18072,2891520,3
2021,2,0,384598.0,829785.0,2678863.0,18072,2891520,3
2022,2,0,405377.0,867958.0,2678863.0,14774,2363840,2
2022,2,0,426299.0,867958.0,2678863.0,14774,2363840,2
2021,2,2,364251.0,892380.0,2678863.0,18072,2891520,3
2021,2,2,384085.0,892380.0,2678863.0,18072,2891520,3
2022,2,2,405187.0,955905.0,2678863.0,14774,2363840,2
2022,2,2,426977.0,955905.0,2678863.0,14774,2363840,2
2015,0,1,293811.0,486374.0,1650000.0,14525,2324000,3
2015,0,1,294604.0,486374.0,1650000.0,14525,2324000,3
2016,0,1,301282.0,511198.0,1775000.0,16153,2584480,3
2016,0,1,309375.0,511198.0,1775000.0,16153,2584480,3
2015,0,0,315018.0,378946.0,1650000.0,14525,2324000,3
2015,0,0,320259.0,378946.0,1650000.0,14525,2324000,3
2016,0,0,327734.0,378718.0,1775000.0,16153,2584480,3
2016,0,0,333547.0,378718.0,1775000.0,16153,2584480,3
2015,0,2,306768.0,420732.0,1650000.0,14525,2324000,3
2015,0,2,310278.0,420732.0,1650000.0,14525,2324000,3
2016,0,2,318165.0,431484.0,1775000.0,16153,2584480,3
2016,0,2,324381.0,431484.0,1775000.0,16153,2584480,3
2017,0,1,319133.0,556649.0,1925000.0,16275,2604000,3
2017,0,1,341556.0,556649.0,1925000.0,16275,2604000,3
2018,0,1,342923.0,623805.0,2222220.0,14923,2387680,3
2018,0,1,356495.0,623805.0,2222220.0,14923,2387680,3
2017,0,0,342515.0,435864.0,1925000.0,16275,2604000,3
2017,0,0,347373.0,435864.0,1925000.0,16275,2604000,3
2018,0,0,351733.0,396588.0,2222220.0,14923,2387680,3
2018,0,0,364361.0,396588.0,2222220.0,14923,2387680,3
2017,0,2,333356.0,485032.0,1925000.0,16275,2604000,3
2017,0,2,345090.0,485032.0,1925000.0,16275,2604000,3
2018,0,2,348099.0,491426.0,2222220.0,14923,2387680,3
2018,0,2,361160.0,491426.0,2222220.0,14923,2387680,3
2019,0,1,380992.0,601811.0,2400664.0,17306,2768960,3
2019,0,1,399149.0,601811.0,2400664.0,17306,2768960,3
2020,0,1,407169.0,620871.0,2604961.0,26198,4191680,3
2020,0,1,423608.0,620871.0,2604961.0,26198,4191680,3
2019,0,0,388514.0,434336.0,2400664.0,17306,2768960,3
2019,0,0,424033.0,434336.0,2400664.0,17306,2768960,3
2020,0,0,428902.0,462678.0,2604961.0,26198,4191680,3
2020,0,0,433906.0,462678.0,2604961.0,26198,4191680,3
2019,0,2,385303.0,507218.0,2400664.0,17306,2768960,3
2019,0,2,414480.0,507218.0,2400664.0,17306,2768960,3
2020,0,2,419778.0,532135.0,2604961.0,26198,4191680,3
2020,0,2,429678.0,532135.0,2604961.0,26198,4191680,3
2021,0,1,431414.0,642907.0,2604961.0,21156,3384960,3
2021,0,1,441674.0,642907.0,2604961.0,21156,3384960,3
2022,0,1,460569.0,678816.0,2619313.0,17006,2720960,3
2022,0,1,495440.0,678816.0,2619313.0,17006,2720960,3
2021,0,0,440977.0,452659.0,2604961.0,21156,3384960,3
2021,0,0,457656.0,452659.0,2604961.0,21156,3384960,3
2022,0,0,473778.0,523227.0,2619313.0,17006,2720960,3
2022,0,0,497638.0,523227.0,2619313.0,17006,2720960,3
2021,0,2,436876.0,536326.0,2604961.0,21156,3384960,3
2021,0,2,450442.0,536326.0,2604961.0,21156,3384960,3
2022,0,2,468335.0,589485.0,2619313.0,17006,2720960,3
2022,0,2,496691.0,589485.0,2619313.0,17006,2720960,3
2015,1,1,106536.0,511825.0,1650000.0,14525,2324000,3
2015,1,1,110325.0,511825.0,1650000.0,14525,2324000,3
2016,1,1,111698.0,584709.0,1775000.0,16153,2584480,3
2016,1,1,115413.0,584709.0,1775000.0,16153,2584480,3
2015,1,0,84158.0,285648.0,1650000.0,14525,2324000,3
2015,1,0,85243.0,285648.0,1650000.0,14525,2324000,3
2016,1,0,87443.0,302036.0,1775000.0,16153,2584480,3
2016,1,0,90151.0,302036.0,1775000.0,16153,2584480,3
2015,1,2,92864.0,373623.0,1650000.0,14525,2324000,3
2015,1,2,95001.0,373623.0,1650000.0,14525,2324000,3
2016,1,2,96137.0,414623.0,1775000.0,16153,2584480,3
2016,1,2,100275.0,414623.0,1775000.0,16153,2584480,3
2017,1,1,118510.0,586860.0,1925000.0,16275,2604000,3
2017,1,1,119996.0,586860.0,1925000.0,16275,2604000,3
2018,1,1,124804.0,685306.0,2222220.0,14923,2387680,3
2018,1,1,127820.0,685306.0,2222220.0,14923,2387680,3
2017,1,0,93271.0,303463.0,1925000.0,16275,2604000,3
2017,1,0,96192.0,303463.0,1925000.0,16275,2604000,3
2018,1,0,96604.0,323323.0,2222220.0,14923,2387680,3
2018,1,0,102147.0,323323.0,2222220.0,14923,2387680,3
2017,1,2,103508.0,418826.0,1925000.0,16275,2604000,3
2017,1,2,106124.0,418826.0,1925000.0,16275,2604000,3
2018,1,2,108357.0,474411.0,2222220.0,14923,2387680,3
2018,1,2,113012.0,474411.0,2222220.0,14923,2387680,3
2019,1,1,139398.0,688358.0,2400664.0,17306,2768960,3
2019,1,1,146707.0,688358.0,2400664.0,17306,2768960,3
2020,1,1,151053.0,755607.0,2604961.0,26198,4191680,3
2020,1,1,160453.0,755607.0,2604961.0,26198,4191680,3
2019,1,0,111187.0,346058.0,2400664.0,17306,2768960,3
2019,1,0,118574.0,346058.0,2400664.0,17306,2768960,3
2020,1,0,123188.0,392248.0,2604961.0,26198,4191680,3
2020,1,0,132591.0,392248.0,2604961.0,26198,4191680,3
2019,1,2,123475.0,495020.0,2400664.0,17306,2768960,3
2019,1,2,130898.0,495020.0,2400664.0,17306,2768960,3
2020,1,2,135419.0,551786.0,2604961.0,26198,4191680,3
2020,1,2,144007.0,551786.0,2604961.0,26198,4191680,3
2021,1,1,165150.0,803427.0,2604961.0,21156,3384960,3
2021,1,1,171643.0,803427.0,2604961.0,21156,3384960,3
2022,1,1,178780.0,787907.0,2619313.0,17006,2720960,3
2022,1,1,187267.0,787907.0,2619313.0,17006,2720960,3
2021,1,0,139669.0,398215.0,2604961.0,21156,3384960,3
2021,1,0,142688.0,398215.0,2604961.0,21156,3384960,3
2022,1,0,151424.0,426391.0,2619313.0,17006,2720960,3
2022,1,0,166486.0,426391.0,2619313.0,17006,2720960,3
2021,1,2,150854.0,576419.0,2604961.0,21156,3384960,3
2021,1,2,155467.0,576419.0,2604961.0,21156,3384960,3
2022,1,2,162991.0,580343.0,2619313.0,17006,2720960,3
2022,1,2,175765.0,580343.0,2619313.0,17006,2720960,3
2015,2,1,400347.0,998199.0,1650000.0,14525,2324000,3
2015,2,1,404929.0,998199.0,1650000.0,14525,2324000,3
2016,2,1,412980.0,1095907.0,1775000.0,16153,2584480,3
2016,2,1,424788.0,1095907.0,1775000.0,16153,2584480,3
2015,2,0,399176.0,664594.0,1650000.0,14525,2324000,3
2015,2,0,405502.0,664594.0,1650000.0,14525,2324000,3
2016,2,0,415177.0,680754.0,1775000.0,16153,2584480,3
2016,2,0,423698.0,680754.0,1775000.0,16153,2584480,3
2015,2,2,399632.0,794355.0,1650000.0,14525,2324000,3
2015,2,2,405279.0,794355.0,1650000.0,14525,2324000,3
